humidity,temperature,voltage,time,ip
41.77,26.3125,23.70,2025-10-20 17:06:53.628745,17
41.77,26.3125,23.68,2025-10-20 17:06:54.354009,17
41.77,26.3125,23.71,2025-10-20 17:06:55.023966,17
41.77,26.3125,23.73,2025-10-20 17:06:56.426079,17
41.77,26.3125,23.71,2025-10-20 17:06:57.126294,17
41.77,26.3125,23.70,2025-10-20 17:06:57.826922,17
41.77,26.3125,23.71,2025-10-20 17:06:58.516057,17
41.77,26.3125,23.70,2025-10-20 17:06:59.228531,17
41.77,26.3125,23.71,2025-10-20 17:07:00.629565,17
41.77,26.3125,23.68,2025-10-20 17:07:02.024952,17
41.77,26.3125,23.71,2025-10-20 17:07:02.738846,17
41.77,26.3125,23.74,2025-10-20 17:07:03.438668,17
41.77,26.3125,23.73,2025-10-20 17:07:04.111928,17
41.77,26.3125,23.70,2025-10-20 17:07:04.850282,17
41.77,26.3125,23.68,2025-10-20 17:07:05.525121,17
41.77,26.3125,23.71,2025-10-20 17:07:06.212953,17
41.77,26.3125,23.73,2025-10-20 17:07:06.969645,17
41.77,26.3125,23.70,2025-10-20 17:07:08.322323,17
41.77,26.3125,23.71,2025-10-20 17:07:09.010852,17
41.77,26.3125,23.73,2025-10-20 17:07:10.439298,17
41.77,26.3125,23.68,2025-10-20 17:07:11.141926,17
41.77,26.375,23.68,2025-10-20 17:07:11.572598,17
41.77,26.375,23.71,2025-10-20 17:07:11.831200,17
41.77,26.375,23.73,2025-10-20 17:07:12.534018,17
41.77,26.375,23.71,2025-10-20 17:07:13.221360,17
41.77,26.375,23.73,2025-10-20 17:07:13.930075,17
41.77,26.375,23.71,2025-10-20 17:07:14.615204,17
41.77,26.375,23.70,2025-10-20 17:07:15.332863,17
41.77,26.375,23.71,2025-10-20 17:07:16.066986,17
41.77,26.375,23.73,2025-10-20 17:07:16.726202,17
41.77,26.375,23.71,2025-10-20 17:07:17.442501,17
41.77,26.375,23.66,2025-10-20 17:07:18.815212,17
41.77,26.375,23.71,2025-10-20 17:07:19.521236,17
41.77,26.3125,23.71,2025-10-20 17:07:19.698740,17
41.77,26.3125,23.67,2025-10-20 17:07:21.647600,17
41.77,26.3125,23.70,2025-10-20 17:07:22.327017,17
41.77,26.3125,23.67,2025-10-20 17:07:23.026055,17
41.77,26.3125,23.71,2025-10-20 17:07:23.744252,17
41.77,26.3125,23.76,2025-10-20 17:07:24.458042,17
41.77,26.3125,23.68,2025-10-20 17:07:25.117432,17
41.87,26.3125,23.68,2025-10-20 17:07:25.524644,17
41.87,26.375,23.68,2025-10-20 17:07:25.630575,17
41.87,26.375,23.71,2025-10-20 17:07:25.862193,17
41.87,26.375,23.74,2025-10-20 17:07:27.209098,17
41.87,26.375,23.70,2025-10-20 17:07:27.915095,17
41.87,26.375,23.71,2025-10-20 17:07:29.353196,17
41.87,26.375,23.70,2025-10-20 17:07:30.021609,17
41.87,26.375,23.73,2025-10-20 17:07:30.725429,17
41.87,26.375,23.70,2025-10-20 17:07:31.438935,17
41.87,26.375,23.73,2025-10-20 17:07:32.817106,17
41.87,26.375,23.71,2025-10-20 17:07:33.538251,17
41.87,26.375,23.74,2025-10-20 17:07:34.952630,17
41.87,26.375,23.64,2025-10-20 17:07:35.756735,17
41.87,26.375,23.71,2025-10-20 17:07:36.346538,17
41.87,26.375,23.70,2025-10-20 17:07:37.053415,17
41.87,26.375,23.73,2025-10-20 17:07:37.719985,17
41.87,26.375,23.68,2025-10-20 17:07:39.116438,17
41.87,26.375,23.73,2025-10-20 17:07:39.829570,17
41.87,26.375,23.71,2025-10-20 17:07:40.524223,17
41.87,26.375,23.68,2025-10-20 17:07:41.223966,17
41.87,26.375,23.73,2025-10-20 17:07:41.934931,17
41.87,26.375,23.70,2025-10-20 17:07:43.357725,17
41.87,26.375,23.73,2025-10-20 17:07:44.018641,17
41.87,26.375,23.70,2025-10-20 17:07:44.750765,17
41.87,26.375,23.68,2025-10-20 17:07:45.430853,17
41.87,26.375,23.71,2025-10-20 17:07:46.869487,17
41.87,26.375,23.73,2025-10-20 17:07:48.254613,17
41.87,26.375,23.71,2025-10-20 17:07:48.909616,17
41.87,26.375,23.68,2025-10-20 17:07:49.617629,17
41.87,26.375,23.71,2025-10-20 17:07:50.332012,17
41.87,26.375,23.70,2025-10-20 17:07:51.040875,17
41.87,26.375,23.73,2025-10-20 17:07:51.743387,17
41.87,26.375,23.68,2025-10-20 17:07:52.441787,17
41.87,26.375,23.70,2025-10-20 17:07:53.107919,17
41.87,26.375,23.74,2025-10-20 17:07:53.824741,17
41.87,26.375,23.70,2025-10-20 17:07:54.525841,17
41.87,26.375,23.74,2025-10-20 17:07:55.232853,17
41.87,26.375,23.71,2025-10-20 17:07:55.916346,17
41.96,26.375,23.71,2025-10-20 17:07:56.688512,17
41.96,26.375,23.68,2025-10-20 17:07:57.321019,17
41.96,26.375,23.77,2025-10-20 17:07:58.021629,17
41.96,26.375,23.71,2025-10-20 17:07:58.740233,17
41.96,26.375,23.73,2025-10-20 17:08:00.150464,17
41.96,26.375,23.68,2025-10-20 17:08:00.825495,17
41.96,26.375,23.71,2025-10-20 17:08:01.508408,17
41.96,26.375,23.70,2025-10-20 17:08:02.248363,17
41.96,26.375,23.68,2025-10-20 17:08:02.940902,17
41.96,26.375,23.74,2025-10-20 17:08:03.636135,17
41.96,26.375,23.73,2025-10-20 17:08:04.319031,17
41.96,26.375,23.70,2025-10-20 17:08:05.738080,17
41.96,26.375,23.74,2025-10-20 17:08:06.442389,17
41.96,26.375,23.71,2025-10-20 17:08:07.846353,17
42.06,26.375,23.71,2025-10-20 17:08:08.456647,17
42.06,26.375,23.74,2025-10-20 17:08:08.542345,17
42.06,26.375,23.71,2025-10-20 17:08:09.212698,17
42.06,26.375,23.73,2025-10-20 17:08:09.918091,17
42.06,26.375,23.74,2025-10-20 17:08:10.619749,17
42.06,26.375,23.71,2025-10-20 17:08:11.336072,17
42.06,26.375,23.74,2025-10-20 17:08:12.035359,17
42.06,26.375,23.73,2025-10-20 17:08:14.148593,17
42.06,26.4375,23.73,2025-10-20 17:08:14.400013,17
42.06,26.4375,23.71,2025-10-20 17:08:15.532080,17
42.06,26.4375,23.73,2025-10-20 17:08:16.258560,17
42.06,26.4375,23.71,2025-10-20 17:08:16.922082,17
42.06,26.4375,23.70,2025-10-20 17:08:17.606985,17
42.06,26.4375,23.71,2025-10-20 17:08:18.344934,17
42.06,26.4375,23.73,2025-10-20 17:08:19.023617,17
42.06,26.375,23.73,2025-10-20 17:08:19.671954,17
42.06,26.375,23.68,2025-10-20 17:08:19.719183,17
42.06,26.375,23.73,2025-10-20 17:08:20.430623,17
42.06,26.375,23.68,2025-10-20 17:08:21.133461,17
42.06,26.375,23.73,2025-10-20 17:08:21.865009,17
41.96,26.375,23.73,2025-10-20 17:08:22.571206,17
41.96,26.375,23.70,2025-10-20 17:08:24.616249,17
41.96,26.375,23.71,2025-10-20 17:08:25.314465,17
41.96,26.375,23.68,2025-10-20 17:08:26.013126,17
41.96,26.375,23.71,2025-10-20 17:08:26.728957,17
41.96,26.375,23.70,2025-10-20 17:08:27.427904,17
41.96,26.375,23.73,2025-10-20 17:08:28.131565,17
41.96,26.4375,23.73,2025-10-20 17:08:28.556756,17
41.96,26.4375,23.71,2025-10-20 17:08:28.816683,17
41.96,26.4375,23.70,2025-10-20 17:08:29.556352,17
41.96,26.4375,23.76,2025-10-20 17:08:30.220601,17
41.96,26.4375,23.68,2025-10-20 17:08:30.927187,17
41.96,26.375,23.68,2025-10-20 17:08:31.447207,17
41.96,26.375,23.71,2025-10-20 17:08:31.621528,17
41.96,26.375,23.68,2025-10-20 17:08:32.336847,17
41.96,26.375,23.71,2025-10-20 17:08:33.031116,17
41.96,26.375,23.73,2025-10-20 17:08:33.720976,17
41.96,26.4375,23.73,2025-10-20 17:08:34.340745,17
41.96,26.4375,23.68,2025-10-20 17:08:34.438162,17
41.96,26.4375,23.76,2025-10-20 17:08:35.140259,17
41.96,26.4375,23.71,2025-10-20 17:08:35.839414,17
41.96,26.4375,23.70,2025-10-20 17:08:36.521446,17
41.96,26.4375,23.73,2025-10-20 17:08:37.244529,17
41.96,26.4375,23.74,2025-10-20 17:08:37.919478,17
41.96,26.4375,23.71,2025-10-20 17:08:38.639139,17
41.96,26.4375,23.74,2025-10-20 17:08:40.016193,17
41.96,26.4375,23.71,2025-10-20 17:08:40.719741,17
41.96,26.4375,23.73,2025-10-20 17:08:41.473206,17
41.96,26.4375,23.71,2025-10-20 17:08:42.139572,17
41.96,26.4375,23.74,2025-10-20 17:08:44.236525,17
41.96,26.4375,23.71,2025-10-20 17:08:44.924765,17
41.96,26.4375,23.70,2025-10-20 17:08:46.338486,17
41.96,26.4375,23.71,2025-10-20 17:08:47.023023,17
41.96,26.4375,23.70,2025-10-20 17:08:47.724359,17
41.96,26.4375,23.71,2025-10-20 17:08:50.526930,17
41.96,26.4375,23.74,2025-10-20 17:08:51.223241,17
41.96,26.4375,23.71,2025-10-20 17:08:51.942461,17
41.96,26.4375,23.68,2025-10-20 17:08:52.617728,17
41.96,26.4375,23.73,2025-10-20 17:08:53.352862,17
41.96,26.4375,23.71,2025-10-20 17:08:54.031195,17
41.96,26.4375,23.73,2025-10-20 17:08:54.719789,17
41.96,26.4375,23.70,2025-10-20 17:08:55.443383,17
41.87,26.4375,23.70,2025-10-20 17:08:56.647505,17
41.87,26.4375,23.66,2025-10-20 17:08:57.534960,17
41.87,26.4375,23.70,2025-10-20 17:08:58.237007,17
41.87,26.4375,23.74,2025-10-20 17:08:58.961217,17
41.87,26.4375,23.71,2025-10-20 17:08:59.633473,17
41.87,26.4375,23.74,2025-10-20 17:09:00.350575,17
41.87,26.4375,23.70,2025-10-20 17:09:01.035712,17
41.87,26.4375,23.73,2025-10-20 17:09:02.458588,17
41.87,26.4375,23.71,2025-10-20 17:09:03.830602,17
41.87,26.4375,23.73,2025-10-20 17:09:05.441629,17
41.87,26.4375,23.74,2025-10-20 17:09:08.030119,17
41.87,26.4375,23.71,2025-10-20 17:09:08.765701,17
41.87,26.4375,23.70,2025-10-20 17:09:09.446724,17
41.77,26.4375,23.70,2025-10-20 17:09:10.708086,17
41.77,26.4375,23.71,2025-10-20 17:09:10.836500,17
41.77,26.4375,23.76,2025-10-20 17:09:11.545921,17
41.77,26.4375,23.70,2025-10-20 17:09:12.229665,17
41.77,26.4375,23.71,2025-10-20 17:09:12.914848,17
41.77,26.4375,23.70,2025-10-20 17:09:15.734019,17
41.77,26.4375,23.74,2025-10-20 17:09:17.140769,17
41.77,26.4375,23.73,2025-10-20 17:09:17.834073,17
41.77,26.4375,23.74,2025-10-20 17:09:18.537084,17
41.77,26.4375,23.71,2025-10-20 17:09:19.933516,17
41.77,26.4375,23.68,2025-10-20 17:09:20.619604,17
41.77,26.4375,23.73,2025-10-20 17:09:21.354024,17
41.77,26.4375,23.76,2025-10-20 17:09:22.715600,17
41.77,26.4375,23.71,2025-10-20 17:09:23.427287,17
41.77,26.4375,23.73,2025-10-20 17:09:24.110145,17
41.77,26.4375,23.67,2025-10-20 17:09:24.911299,17
41.75,26.4375,23.67,2025-10-20 17:09:25.483044,17
41.75,26.4375,23.71,2025-10-20 17:09:25.570977,17
41.75,26.4375,23.73,2025-10-20 17:09:26.237568,17
41.75,26.4375,23.71,2025-10-20 17:09:26.932983,17
41.75,26.4375,23.74,2025-10-20 17:09:28.313300,17
41.75,26.4375,23.70,2025-10-20 17:09:29.027593,17
41.75,26.4375,23.73,2025-10-20 17:09:30.456232,17
41.96,26.4375,23.73,2025-10-20 17:09:30.738418,17
41.96,26.4375,23.74,2025-10-20 17:09:31.130127,17
41.96,26.4375,23.73,2025-10-20 17:09:31.813710,17
41.96,26.4375,23.71,2025-10-20 17:09:32.538270,17
41.96,26.4375,23.70,2025-10-20 17:09:33.259252,17
42.14,26.4375,23.70,2025-10-20 17:09:33.684499,17
42.14,26.4375,23.71,2025-10-20 17:09:35.323376,17
42.34,26.4375,23.71,2025-10-20 17:09:36.560163,17
42.34,26.4375,23.73,2025-10-20 17:09:38.135357,17
42.34,26.4375,23.71,2025-10-20 17:09:38.807428,17
42.34,26.4375,23.70,2025-10-20 17:09:39.508950,17
42.56,26.4375,23.70,2025-10-20 17:09:39.567177,17
42.56,26.4375,23.73,2025-10-20 17:09:40.228042,17
42.56,26.4375,23.74,2025-10-20 17:09:40.950242,17
42.56,26.4375,23.73,2025-10-20 17:09:41.672913,17
42.56,26.4375,23.71,2025-10-20 17:09:42.339997,17
42.63,26.4375,23.71,2025-10-20 17:09:42.552354,17
42.63,26.5,23.71,2025-10-20 17:09:42.658242,17
42.63,26.5,23.68,2025-10-20 17:09:43.035489,17
42.63,26.5,23.71,2025-10-20 17:09:43.722338,17
42.63,26.5,23.68,2025-10-20 17:09:44.433627,17
42.63,26.5,23.74,2025-10-20 17:09:45.125748,17
42.84,26.5,23.74,2025-10-20 17:09:45.471557,17
42.84,26.4375,23.74,2025-10-20 17:09:45.591554,17
42.84,26.4375,23.70,2025-10-20 17:09:45.816269,17
42.84,26.4375,23.68,2025-10-20 17:09:46.527905,17
42.84,26.4375,23.71,2025-10-20 17:09:47.232982,17
42.84,26.4375,23.74,2025-10-20 17:09:47.915087,17
42.93,26.4375,23.74,2025-10-20 17:09:48.350991,17
42.93,26.4375,23.70,2025-10-20 17:09:48.625109,17
42.93,26.4375,23.73,2025-10-20 17:09:49.329078,17
42.93,26.4375,23.71,2025-10-20 17:09:50.015220,17
42.93,26.4375,23.70,2025-10-20 17:09:51.414797,17
42.93,26.4375,23.76,2025-10-20 17:09:52.119524,17
42.93,26.4375,23.70,2025-10-20 17:09:52.863985,17
42.93,26.4375,23.73,2025-10-20 17:09:53.551634,17
42.93,26.4375,23.71,2025-10-20 17:09:54.236479,17
42.93,26.4375,23.67,2025-10-20 17:09:54.974447,17
42.93,26.4375,23.71,2025-10-20 17:09:55.635930,17
42.93,26.4375,23.74,2025-10-20 17:09:56.313608,17
42.93,26.4375,23.71,2025-10-20 17:09:57.069124,17
42.93,26.4375,23.70,2025-10-20 17:09:57.750006,17
42.93,26.4375,23.71,2025-10-20 17:09:58.438384,17
42.93,26.4375,23.70,2025-10-20 17:09:59.127416,17
42.93,26.4375,23.71,2025-10-20 17:09:59.827713,17
42.93,26.4375,23.74,2025-10-20 17:10:01.933683,17
42.84,26.4375,23.74,2025-10-20 17:10:02.513025,17
42.84,26.4375,23.71,2025-10-20 17:10:02.620221,17
42.84,26.4375,23.67,2025-10-20 17:10:04.017507,17
42.84,26.4375,23.73,2025-10-20 17:10:04.715687,17
42.84,26.4375,23.71,2025-10-20 17:10:06.137917,17
42.84,26.4375,23.70,2025-10-20 17:10:08.211795,17
42.74,26.4375,23.70,2025-10-20 17:10:08.337590,17
42.74,26.4375,23.73,2025-10-20 17:10:08.916213,17
42.74,26.4375,23.71,2025-10-20 17:10:09.610187,17
42.74,26.4375,23.70,2025-10-20 17:10:10.306885,17
42.74,26.5,23.70,2025-10-20 17:10:11.337314,17
42.74,26.5,23.76,2025-10-20 17:10:11.723933,17
42.74,26.5,23.71,2025-10-20 17:10:12.440873,17
42.74,26.5,23.74,2025-10-20 17:10:13.108410,17
42.63,26.5,23.74,2025-10-20 17:10:13.585462,17
42.63,26.5,23.73,2025-10-20 17:10:13.815185,17
42.63,26.5,23.70,2025-10-20 17:10:14.526969,17
42.74,26.5,23.70,2025-10-20 17:10:16.543767,17
42.74,26.5,23.73,2025-10-20 17:10:16.604938,17
42.74,26.4375,23.73,2025-10-20 17:10:16.674859,17
42.74,26.4375,23.71,2025-10-20 17:10:18.724159,17
42.74,26.4375,23.73,2025-10-20 17:10:19.436930,17
42.84,26.4375,23.73,2025-10-20 17:10:19.541008,17
42.84,26.4375,23.68,2025-10-20 17:10:20.109783,17
42.84,26.4375,23.71,2025-10-20 17:10:21.500153,17
42.84,26.4375,23.70,2025-10-20 17:10:22.196218,17
42.84,26.5,23.70,2025-10-20 17:10:22.606509,17
42.84,26.5,23.71,2025-10-20 17:10:22.895279,17
42.93,26.5,23.71,2025-10-20 17:10:25.416130,17
42.93,26.5,23.73,2025-10-20 17:10:25.706394,17
42.93,26.5,23.68,2025-10-20 17:10:26.428417,17
42.93,26.5,23.76,2025-10-20 17:10:27.113684,17
42.93,26.5,23.73,2025-10-20 17:10:27.819857,17
42.93,26.5,23.68,2025-10-20 17:10:29.237111,17
42.93,26.5,23.70,2025-10-20 17:10:29.924942,17
42.93,26.5,23.71,2025-10-20 17:10:30.608601,17
42.93,26.5,23.68,2025-10-20 17:10:31.989541,17
42.93,26.5,23.71,2025-10-20 17:10:32.735374,17
43.03,26.5,23.71,2025-10-20 17:10:33.569554,17
43.03,26.5,23.76,2025-10-20 17:10:34.139496,17
43.03,26.5,23.71,2025-10-20 17:10:34.805963,17
43.03,26.5,23.73,2025-10-20 17:10:35.497034,17
43.03,26.5,23.70,2025-10-20 17:10:36.201533,17
43.03,26.5,23.73,2025-10-20 17:10:36.901800,17
43.03,26.5,23.70,2025-10-20 17:10:37.601070,17
43.03,26.5,23.68,2025-10-20 17:10:38.308646,17
43.03,26.5,23.70,2025-10-20 17:10:39.006461,17
43.03,26.4375,23.70,2025-10-20 17:10:39.591858,17
43.03,26.4375,23.71,2025-10-20 17:10:39.691372,17
43.03,26.4375,23.73,2025-10-20 17:10:41.090519,17
43.03,26.4375,23.71,2025-10-20 17:10:41.803559,17
43.03,26.4375,23.70,2025-10-20 17:10:43.200578,17
43.03,26.4375,23.73,2025-10-20 17:10:44.589452,17
43.03,26.4375,23.70,2025-10-20 17:10:45.299198,17
43.03,26.5,23.70,2025-10-20 17:10:45.497851,17
43.03,26.5,23.73,2025-10-20 17:10:46.017259,17
43.13,26.5,23.73,2025-10-20 17:10:47.697319,17
43.13,26.5,23.71,2025-10-20 17:10:49.498525,17
43.13,26.5,23.68,2025-10-20 17:10:51.602783,17
43.13,26.5,23.71,2025-10-20 17:10:52.321822,17
43.13,26.5,23.70,2025-10-20 17:10:53.706481,17
43.13,26.5,23.71,2025-10-20 17:10:54.398157,17
43.13,26.5,23.70,2025-10-20 17:10:55.127023,17
43.13,26.5,23.74,2025-10-20 17:10:56.498224,17
43.13,26.5,23.71,2025-10-20 17:10:57.195965,17
43.13,26.5,23.70,2025-10-20 17:10:57.907471,17
43.13,26.5,23.68,2025-10-20 17:10:58.594568,17
43.13,26.5,23.71,2025-10-20 17:10:59.298000,17
43.13,26.5,23.74,2025-10-20 17:11:01.417982,17
43.13,26.5,23.73,2025-10-20 17:11:02.102479,17
43.13,26.5,23.74,2025-10-20 17:11:02.792331,17
43.13,26.5,23.71,2025-10-20 17:11:03.490082,17
43.13,26.5,23.73,2025-10-20 17:11:04.208575,17
43.13,26.5,23.71,2025-10-20 17:11:04.920596,17
43.13,26.5,23.68,2025-10-20 17:11:05.601553,17
43.13,26.5,23.74,2025-10-20 17:11:06.300632,17
43.13,26.5,23.71,2025-10-20 17:11:07.018274,17
43.13,26.5,23.73,2025-10-20 17:11:07.699770,17
43.13,26.5,23.68,2025-10-20 17:11:08.445136,17
43.13,26.5,23.71,2025-10-20 17:11:09.098349,17
43.13,26.5,23.76,2025-10-20 17:11:11.183611,17
43.13,26.5,23.70,2025-10-20 17:11:11.903076,17
43.13,26.5,23.74,2025-10-20 17:11:12.605894,17
43.13,26.5,23.70,2025-10-20 17:11:13.301179,17
43.03,26.5,23.70,2025-10-20 17:11:13.553476,17
43.03,26.5,23.71,2025-10-20 17:11:14.018167,17
43.03,26.5,23.70,2025-10-20 17:11:16.104688,17
43.03,26.5,23.66,2025-10-20 17:11:16.787152,17
43.03,26.5,23.71,2025-10-20 17:11:17.505058,17
43.03,26.5,23.67,2025-10-20 17:11:18.200071,17
43.03,26.5,23.71,2025-10-20 17:11:18.915923,17
42.93,26.5,23.71,2025-10-20 17:11:19.465503,17
42.93,26.5,23.68,2025-10-20 17:11:19.619766,17
42.93,26.5,23.76,2025-10-20 17:11:20.356488,17
42.93,26.5,23.70,2025-10-20 17:11:20.991847,17
42.93,26.5,23.68,2025-10-20 17:11:21.699182,17
42.93,26.5,23.73,2025-10-20 17:11:22.398396,17
42.93,26.5,23.71,2025-10-20 17:11:23.116718,17
42.93,26.5,23.70,2025-10-20 17:11:23.788990,17
42.93,26.5,23.68,2025-10-20 17:11:24.477501,17
42.93,26.5,23.73,2025-10-20 17:11:25.190684,17
42.93,26.5,23.74,2025-10-20 17:11:25.895247,17
42.93,26.5,23.71,2025-10-20 17:11:26.599667,17
42.93,26.5,23.73,2025-10-20 17:11:27.291893,17
42.93,26.5,23.70,2025-10-20 17:11:27.999723,17
42.93,26.5,23.73,2025-10-20 17:11:28.721468,17
42.93,26.5,23.68,2025-10-20 17:11:30.114960,17
43.03,26.5,23.68,2025-10-20 17:11:30.620691,17
43.03,26.5,23.73,2025-10-20 17:11:30.798692,17
43.03,26.5,23.71,2025-10-20 17:11:31.503146,17
43.03,26.5,23.73,2025-10-20 17:11:32.880635,17
43.03,26.5,23.70,2025-10-20 17:11:33.594664,17
43.03,26.5,23.66,2025-10-20 17:11:34.312753,17
43.03,26.5,23.71,2025-10-20 17:11:34.999649,17
43.13,26.5,23.71,2025-10-20 17:11:36.513999,17
43.13,26.5,23.74,2025-10-20 17:11:37.108462,17
43.13,26.5,23.71,2025-10-20 17:11:37.800872,17
43.13,26.5,23.68,2025-10-20 17:11:38.507845,17
43.13,26.5,23.70,2025-10-20 17:11:39.195234,17
43.13,26.5,23.74,2025-10-20 17:11:39.883714,17
43.13,26.5,23.71,2025-10-20 17:11:40.578939,17
43.13,26.5,23.73,2025-10-20 17:11:41.292947,17
43.13,26.5,23.71,2025-10-20 17:11:42.010543,17
43.13,26.5,23.73,2025-10-20 17:11:42.719315,17
43.13,26.5,23.67,2025-10-20 17:11:43.412194,17
43.13,26.5,23.70,2025-10-20 17:11:44.113842,17
43.13,26.5,23.73,2025-10-20 17:11:44.797634,17
43.13,26.5,23.74,2025-10-20 17:11:45.487836,17
43.13,26.5,23.73,2025-10-20 17:11:46.194729,17
43.13,26.5,23.70,2025-10-20 17:11:47.610232,17
43.13,26.5,23.71,2025-10-20 17:11:48.305305,17
43.13,26.5,23.74,2025-10-20 17:11:49.003305,17
43.13,26.5,23.68,2025-10-20 17:11:49.741784,17
43.13,26.5,23.71,2025-10-20 17:11:50.404145,17
43.03,26.5,23.71,2025-10-20 17:11:53.509729,17
43.03,26.5,23.73,2025-10-20 17:11:54.605208,17
43.03,26.5,23.71,2025-10-20 17:11:55.318506,17
43.03,26.5,23.74,2025-10-20 17:11:56.017861,17
43.03,26.5,23.71,2025-10-20 17:11:56.718827,17
43.03,26.5,23.74,2025-10-20 17:11:58.785908,17
42.93,26.5,23.74,2025-10-20 17:11:59.453808,17
42.93,26.5,23.76,2025-10-20 17:11:59.474714,17
42.93,26.5,23.71,2025-10-20 17:12:00.200953,17
42.93,26.5,23.70,2025-10-20 17:12:00.902803,17
42.93,26.5,23.73,2025-10-20 17:12:01.592850,17
42.93,26.5,23.68,2025-10-20 17:12:02.283923,17
42.84,26.5,23.68,2025-10-20 17:12:02.401180,17
42.84,26.5,23.71,2025-10-20 17:12:02.993646,17
42.74,26.5,23.71,2025-10-20 17:12:04.970989,17
42.74,26.5,23.70,2025-10-20 17:12:05.778952,17
42.74,26.5,23.73,2025-10-20 17:12:06.504535,17
42.63,26.5,23.73,2025-10-20 17:12:07.613598,17
42.63,26.5625,23.73,2025-10-20 17:12:07.728364,17
42.63,26.5625,23.71,2025-10-20 17:12:07.921165,17
42.63,26.5625,23.70,2025-10-20 17:12:08.581572,17
42.63,26.5625,23.74,2025-10-20 17:12:09.309075,17
42.63,26.5625,23.73,2025-10-20 17:12:10.004819,17
42.63,26.5,23.73,2025-10-20 17:12:10.669175,17
42.63,26.5,23.70,2025-10-20 17:12:11.400314,17
42.63,26.5,23.68,2025-10-20 17:12:12.101707,17
42.63,26.5,23.70,2025-10-20 17:12:12.791255,17
42.63,26.5,23.68,2025-10-20 17:12:13.497406,17
42.54,26.5,23.68,2025-10-20 17:12:13.557470,17
42.54,26.5625,23.68,2025-10-20 17:12:13.649589,17
42.54,26.5625,23.70,2025-10-20 17:12:14.183242,17
42.54,26.5625,23.68,2025-10-20 17:12:14.905650,17
42.54,26.5625,23.73,2025-10-20 17:12:15.579113,17
42.54,26.5625,23.71,2025-10-20 17:12:16.325598,17
42.54,26.5,23.71,2025-10-20 17:12:16.585252,17
42.54,26.5,23.68,2025-10-20 17:12:17.702199,17
42.54,26.5,23.77,2025-10-20 17:12:18.710943,17
42.54,26.5,23.73,2025-10-20 17:12:19.131912,17
42.44,26.5,23.73,2025-10-20 17:12:19.462562,17
42.44,26.5,23.71,2025-10-20 17:12:19.823529,17
42.44,26.5,23.73,2025-10-20 17:12:21.194512,17
42.44,26.5,23.70,2025-10-20 17:12:23.288763,17
42.44,26.5,23.71,2025-10-20 17:12:23.988350,17
42.34,26.5,23.71,2025-10-20 17:12:24.697896,17
42.34,26.5,23.70,2025-10-20 17:12:24.715808,17
42.34,26.5,23.71,2025-10-20 17:12:25.393632,17
42.34,26.5625,23.71,2025-10-20 17:12:25.410349,17
42.34,26.5625,23.70,2025-10-20 17:12:26.808422,17
42.34,26.5625,23.73,2025-10-20 17:12:27.504039,17
42.24,26.5625,23.73,2025-10-20 17:12:27.630092,17
42.24,26.5625,23.71,2025-10-20 17:12:28.214457,17
42.24,26.5625,23.74,2025-10-20 17:12:28.914533,17
42.24,26.5625,23.73,2025-10-20 17:12:30.290191,17
42.24,26.5625,23.71,2025-10-20 17:12:30.999411,17
42.24,26.5625,23.73,2025-10-20 17:12:31.708916,17
42.24,26.5625,23.70,2025-10-20 17:12:33.123436,17
42.14,26.5625,23.70,2025-10-20 17:12:33.523323,17
42.14,26.5625,23.71,2025-10-20 17:12:33.811635,17
42.14,26.5625,23.74,2025-10-20 17:12:34.496522,17
42.14,26.5625,23.73,2025-10-20 17:12:35.218063,17
42.14,26.5625,23.70,2025-10-20 17:12:35.905738,17
42.14,26.5625,23.68,2025-10-20 17:12:36.603706,17
42.14,26.5625,23.73,2025-10-20 17:12:37.295082,17
42.14,26.5625,23.71,2025-10-20 17:12:38.686152,17
42.14,26.5625,23.73,2025-10-20 17:12:40.786431,17
42.14,26.5625,23.68,2025-10-20 17:12:41.496461,17
42.14,26.5625,23.67,2025-10-20 17:12:42.202649,17
42.04,26.5625,23.67,2025-10-20 17:12:42.357871,17
42.04,26.5625,23.73,2025-10-20 17:12:42.892044,17
42.04,26.5625,23.71,2025-10-20 17:12:43.647282,17
42.04,26.5625,23.67,2025-10-20 17:12:44.975052,17
42.04,26.5625,23.71,2025-10-20 17:12:45.714982,17
42.04,26.5625,23.74,2025-10-20 17:12:46.417349,17
42.04,26.5625,23.71,2025-10-20 17:12:47.087302,17
42.04,26.5,23.71,2025-10-20 17:12:47.760072,17
42.04,26.5,23.68,2025-10-20 17:12:47.781393,17
42.04,26.5,23.70,2025-10-20 17:12:48.522895,17
42.04,26.5,23.68,2025-10-20 17:12:49.205653,17
42.04,26.5,23.71,2025-10-20 17:12:49.894870,17
42.04,26.5,23.74,2025-10-20 17:12:50.580721,17
42.04,26.5,23.70,2025-10-20 17:12:51.299722,17
42.04,26.5,23.73,2025-10-20 17:12:51.991784,17
42.04,26.5,23.67,2025-10-20 17:12:52.699482,17
42.04,26.5,23.73,2025-10-20 17:12:53.397689,17
42.04,26.5625,23.73,2025-10-20 17:12:53.620502,17
42.04,26.5625,23.66,2025-10-20 17:12:54.096345,17
42.04,26.5625,23.71,2025-10-20 17:12:54.809058,17
42.04,26.5625,23.70,2025-10-20 17:12:55.504639,17
42.04,26.5625,23.73,2025-10-20 17:12:56.190324,17
